# t,Benzaldehyde(dcm),NButylamine(dcm),A_N(dcm),A_N_N(dcm),Water(dcm),A_N_W(dcm),A_N_N_W(dcm),A_N_W_W(dcm),TS1_#(dcm),Hemiaminal(dcm),TS2_#(dcm),I_W(dcm),TS1N_#(dcm),Int_N(dcm),TS2N_#(dcm),I_N_W(dcm),TS1W_#(dcm),Int_W(dcm),TS2W_#(dcm),I_W_W(dcm),TS1NW_#(dcm),Int_N_W(dcm),TS2NW_#(dcm),I_N_W_W(dcm),TS1WW_#(dcm),Int_W_W(dcm),TS2WW_#(dcm),I_W_W_W(dcm),Imine(dcm)
1.559884567959695687e+03,2.529626609383979138e-02,2.426506098537101197e-02,1.824231312564983848e-05,1.591257839505921668e-08,9.409977613098322036e-03,3.992279907248681480e-09,6.543187826577446421e-12,4.218301890726170015e-10,0.000000000000000000e+00,1.150670176038352143e-09,0.000000000000000000e+00,1.894801391630720339e-02,0.000000000000000000e+00,9.460542102000359718e-04,0.000000000000000000e+00,5.499430852050807327e-05,0.000000000000000000e+00,8.856732529445697380e-05,0.000000000000000000e+00,2.816727495293706428e-03,0.000000000000000000e+00,4.893045199567651278e-08,0.000000000000000000e+00,3.009174017460712914e-05,0.000000000000000000e+00,1.438704553124628078e-08,0.000000000000000000e+00,1.518370249854142807e-04,1.164912077085965107e-02
1.561230657159043176e+03,2.527170660514286432e-02,2.424041721768978655e-02,1.820609000065091877e-05,1.586484427699473582e-08,9.412717138926603860e-03,3.985513493044180018e-09,6.525462017045322222e-12,4.212378942299196302e-10,0.000000000000000000e+00,1.150959492796631401e-09,0.000000000000000000e+00,1.896337459927211269e-02,0.000000000000000000e+00,9.461478509662408793e-04,0.000000000000000000e+00,5.498298463430665494e-05,0.000000000000000000e+00,8.841693752810034820e-05,0.000000000000000000e+00,2.819816547632591347e-03,0.000000000000000000e+00,4.879788734934674662e-08,0.000000000000000000e+00,3.009388259539153807e-05,0.000000000000000000e+00,1.436684458125666532e-08,0.000000000000000000e+00,1.520143452134850072e-04,1.165515556320211032e-02
1.561458379523926851e+03,2.526755547207459179e-02,2.423625187516418103e-02,1.819997101637472496e-05,1.585678555868789579e-08,9.413179993530635184e-03,3.984370057118175354e-09,6.522468575801398023e-12,4.211377590348675349e-10,0.000000000000000000e+00,1.151008380860533527e-09,0.000000000000000000e+00,1.896597094815491436e-02,0.000000000000000000e+00,9.461636572053227969e-04,0.000000000000000000e+00,5.498106185910763347e-05,0.000000000000000000e+00,8.839152367680589990e-05,0.000000000000000000e+00,2.820338749562073359e-03,0.000000000000000000e+00,4.877550052864252572e-08,0.000000000000000000e+00,3.009423903737333045e-05,0.000000000000000000e+00,1.436342934626448678e-08,0.000000000000000000e+00,1.520443257747961061e-04,1.165617549288494245e-02
1.566883297401040181e+03,2.516897888991203106e-02,2.413734089673794450e-02,1.805496831084473194e-05,1.566622031864230036e-08,9.424155236209881548e-03,3.957238188176566654e-09,6.451608018731922871e-12,4.187578920198082434e-10,0.000000000000000000e+00,1.152168192237488366e-09,0.000000000000000000e+00,1.902762883986456460e-02,0.000000000000000000e+00,9.465371985623597046e-04,0.000000000000000000e+00,5.493465606834537483e-05,0.000000000000000000e+00,8.778847108216467142e-05,0.000000000000000000e+00,2.832746156289625040e-03,0.000000000000000000e+00,4.824556090119028115e-08,0.000000000000000000e+00,3.010222031050376835e-05,0.000000000000000000e+00,1.428226103002791248e-08,0.000000000000000000e+00,1.527570585866377126e-04,1.168038781235519220e-02
1.574621054891824770e+03,2.502941281635018278e-02,2.399731135652761679e-02,1.785067128155284606e-05,1.539905168397462241e-08,9.439641295589058789e-03,3.918895064156161232e-09,6.352020490206644529e-12,4.153821338745205481e-10,0.000000000000000000e+00,1.153806567369016810e-09,0.000000000000000000e+00,1.911493350878040384e-02,0.000000000000000000e+00,9.470601202394158657e-04,0.000000000000000000e+00,5.486650304735660459e-05,0.000000000000000000e+00,8.693615298227246198e-05,0.000000000000000000e+00,2.850334770920275474e-03,0.000000000000000000e+00,4.750078243214449645e-08,0.000000000000000000e+00,3.011193034960367142e-05,0.000000000000000000e+00,1.416712660927910140e-08,0.000000000000000000e+00,1.537687412544659388e-04,1.171464222339835444e-02
1.578452753714599112e+03,2.496074910999925706e-02,2.392842393392891065e-02,1.775059189236232655e-05,1.526874168097668688e-08,9.447237445685322671e-03,3.900061898931682237e-09,6.303343446842597127e-12,4.137186941269308419e-10,0.000000000000000000e+00,1.154611025253592403e-09,0.000000000000000000e+00,1.915788931799707745e-02,0.000000000000000000e+00,9.473148258530262548e-04,0.000000000000000000e+00,5.483191716269581080e-05,0.000000000000000000e+00,8.651748371163899270e-05,0.000000000000000000e+00,2.858997476384952160e-03,0.000000000000000000e+00,4.713674452899333570e-08,0.000000000000000000e+00,3.011602126502041572e-05,0.000000000000000000e+00,1.411039293141900615e-08,0.000000000000000000e+00,1.542675822596949458e-04,1.173148368290056164e-02
1.590909090909090764e+03,2.473956836322304190e-02,2.370654187448600902e-02,1.743014797763500542e-05,1.485403971486960841e-08,9.471604991628536016e-03,3.839538089507561318e-09,6.147973397983160040e-12,4.083491131286129262e-10,0.000000000000000000e+00,1.157195251965217179e-09,0.000000000000000000e+00,1.929627557532787377e-02,0.000000000000000000e+00,9.481237789242065363e-04,0.000000000000000000e+00,5.471576599871665953e-05,0.000000000000000000e+00,8.517187126439174354e-05,0.000000000000000000e+00,2.886944196932391630e-03,0.000000000000000000e+00,4.597478766613592707e-08,0.000000000000000000e+00,3.012610883870194250e-05,0.000000000000000000e+00,1.392725670039221630e-08,0.000000000000000000e+00,1.558794546160976861e-04,1.178568456958281607e-02
1.594962446450938842e+03,2.466826146536438627e-02,2.363501517689112902e-02,1.732746898558487302e-05,1.472198153400803051e-08,9.479428058990218772e-03,3.820072838522490671e-09,6.098349110146348093e-12,4.066144882474603453e-10,0.000000000000000000e+00,1.158026080692615794e-09,0.000000000000000000e+00,1.934089542271411402e-02,0.000000000000000000e+00,9.483808291172684092e-04,0.000000000000000000e+00,5.467677532607233596e-05,0.000000000000000000e+00,8.473905903534039417e-05,0.000000000000000000e+00,2.895967693179143151e-03,0.000000000000000000e+00,4.560366521642209784e-08,0.000000000000000000e+00,3.012835228476278657e-05,0.000000000000000000e+00,1.386809516234155647e-08,0.000000000000000000e+00,1.564007355645382139e-04,1.180314261387549989e-02
1.595215395505402739e+03,2.466382234972094509e-02,2.363056247955951789e-02,1.732108699599357177e-05,1.471378675186097865e-08,9.479914546095020642e-03,3.818861828425804434e-09,6.095267334160893016e-12,4.065064469588439367e-10,0.000000000000000000e+00,1.158077765765700690e-09,0.000000000000000000e+00,1.934367325519187678e-02,0.000000000000000000e+00,9.483967709199830204e-04,0.000000000000000000e+00,5.467432309868850890e-05,0.000000000000000000e+00,8.471213135252653702e-05,0.000000000000000000e+00,2.896529658961339605e-03,0.000000000000000000e+00,4.558061770421549294e-08,0.000000000000000000e+00,3.012847564297985024e-05,0.000000000000000000e+00,1.386441027985434642e-08,0.000000000000000000e+00,1.564332134328758224e-04,1.180422918632712675e-02
1.609352287012200577e+03,2.441772731274189159e-02,2.338373315862373944e-02,1.696914513720997907e-05,1.426429131647768241e-08,9.506788049685327424e-03,3.751870472333691591e-09,5.925799995764976278e-12,4.005073216530212950e-10,0.000000000000000000e+00,1.160936304908959370e-09,0.000000000000000000e+00,1.949768546015317669e-02,0.000000000000000000e+00,9.492694464482858731e-04,0.000000000000000000e+00,5.453380708485570174e-05,0.000000000000000000e+00,8.322239956783324436e-05,0.000000000000000000e+00,2.927724014617979174e-03,0.000000000000000000e+00,4.431323112616088426e-08,0.000000000000000000e+00,3.013231713671386138e-05,0.000000000000000000e+00,1.365980264790519688e-08,0.000000000000000000e+00,1.582385226303161657e-04,1.186442001791711623e-02
1.619471845026679148e+03,2.424395666954539535e-02,2.320946612066407747e-02,1.672283711182778312e-05,1.395254656852024418e-08,9.525650558349330402e-03,3.704742309932719115e-09,5.807770908359883610e-12,3.962607134408486748e-10,0.000000000000000000e+00,1.162946786987498963e-09,0.000000000000000000e+00,1.960645293900364211e-02,0.000000000000000000e+00,9.498725074975738472e-04,0.000000000000000000e+00,5.442918013506360729e-05,0.000000000000000000e+00,8.217422811977959313e-05,0.000000000000000000e+00,2.949797956632884549e-03,0.000000000000000000e+00,4.343053299915036006e-08,0.000000000000000000e+00,3.013147236128749511e-05,0.000000000000000000e+00,1.351496678699977465e-08,0.000000000000000000e+00,1.595189542620957881e-04,1.190686708752687270e-02
1.621722196309011906e+03,2.420558256761754651e-02,2.317098486456603199e-02,1.666868991438757582e-05,1.388432866344717594e-08,9.529803474739416067e-03,3.694354992944558941e-09,5.781888666381322224e-12,3.953218437764716450e-10,0.000000000000000000e+00,1.163389882845471668e-09,0.000000000000000000e+00,1.963047419685671341e-02,0.000000000000000000e+00,9.500042159041731816e-04,0.000000000000000000e+00,5.440547229216163605e-05,0.000000000000000000e+00,8.194318876096607068e-05,0.000000000000000000e+00,2.954677815569381298e-03,0.000000000000000000e+00,4.323696881148034902e-08,0.000000000000000000e+00,3.013088777575805978e-05,0.000000000000000000e+00,1.348294546751350866e-08,0.000000000000000000e+00,1.598023472435199208e-04,1.191623475497420072e-02
1.622843415165363240e+03,2.418649925070607415e-02,2.315184859227417680e-02,1.664179572237327895e-05,1.385048795281275569e-08,9.531867027153766506e-03,3.689192156101546847e-09,5.769042067199178125e-12,3.948548078206082245e-10,0.000000000000000000e+00,1.163610114564551314e-09,0.000000000000000000e+00,1.964242014774978187e-02,0.000000000000000000e+00,9.500695165804693733e-04,0.000000000000000000e+00,5.439360131168773804e-05,0.000000000000000000e+00,8.182835245995312673e-05,0.000000000000000000e+00,2.957105254641547235e-03,0.000000000000000000e+00,4.314089361767169617e-08,0.000000000000000000e+00,3.013054338907125530e-05,0.000000000000000000e+00,1.346701662436766162e-08,0.000000000000000000e+00,1.599433627905804919e-04,1.192089246282450506e-02
1.624612574747783128e+03,2.415643683657775140e-02,2.312170320359995673e-02,1.659947314093026879e-05,1.379729060891979896e-08,9.535115532752552400e-03,3.681062727779007302e-09,5.748837590507131297e-12,3.941188908197178382e-10,0.000000000000000000e+00,1.163956891651727877e-09,0.000000000000000000e+00,1.966123924005637805e-02,0.000000000000000000e+00,9.501721202697574736e-04,0.000000000000000000e+00,5.437479136073857449e-05,0.000000000000000000e+00,8.164752774856921032e-05,0.000000000000000000e+00,2.960930201369885249e-03,0.000000000000000000e+00,4.298979145511584442e-08,0.000000000000000000e+00,3.012992851634308628e-05,0.000000000000000000e+00,1.344191725809607966e-08,0.000000000000000000e+00,1.601656226697786487e-04,1.192822878440355505e-02
1.624879758291349617e+03,2.415190192703987881e-02,2.311715582486994700e-02,1.659309351132742002e-05,1.378927775937571368e-08,9.535605329621270332e-03,3.679836800742214477e-09,5.745793262019788294e-12,3.940078585850854324e-10,0.000000000000000000e+00,1.164009186010042312e-09,0.000000000000000000e+00,1.966407813312105041e-02,0.000000000000000000e+00,9.501875697667444337e-04,0.000000000000000000e+00,5.437194227787164034e-05,0.000000000000000000e+00,8.162025886900044886e-05,0.000000000000000000e+00,2.961507293873032621e-03,0.000000000000000000e+00,4.296702399583758538e-08,0.000000000000000000e+00,3.012982807771316280e-05,0.000000000000000000e+00,1.343813036537755757e-08,0.000000000000000000e+00,1.601991627021972847e-04,1.192933535272977866e-02
1.626116118011966137e+03,2.413093493044578264e-02,2.309613133927144318e-02,1.656361361012840695e-05,1.375227133735106440e-08,9.537869072893187181e-03,3.674170122711810781e-09,5.731729886264810722e-12,3.934944399905175444e-10,0.000000000000000000e+00,1.164250909623188323e-09,0.000000000000000000e+00,1.967720378061470904e-02,0.000000000000000000e+00,9.502589037156596464e-04,0.000000000000000000e+00,5.435873010060061970e-05,0.000000000000000000e+00,8.149421120448866113e-05,0.000000000000000000e+00,2.964175801404993031e-03,0.000000000000000000e+00,4.286184897079132458e-08,0.000000000000000000e+00,3.012933750598328041e-05,0.000000000000000000e+00,1.342061958441014788e-08,0.000000000000000000e+00,1.603542753406865605e-04,1.193445114367022893e-02
1.631211592961187307e+03,2.404482985776313156e-02,2.300979296711609320e-02,1.644282596922607225e-05,1.360099737860353383e-08,9.547151551743226008e-03,3.650922285550237842e-09,5.674182243008134348e-12,3.913848960574599775e-10,0.000000000000000000e+00,1.165242605092582731e-09,0.000000000000000000e+00,1.973110894699198897e-02,0.000000000000000000e+00,9.505501912640612139e-04,0.000000000000000000e+00,5.430379026325806975e-05,0.000000000000000000e+00,8.097707637028681103e-05,0.000000000000000000e+00,2.975140404200932089e-03,0.000000000000000000e+00,4.243147051828632034e-08,0.000000000000000000e+00,3.012687097758514517e-05,0.000000000000000000e+00,1.334867095918961541e-08,0.000000000000000000e+00,1.609919901216626953e-04,1.195545345171539382e-02
1.631470290857798091e+03,2.404047145265304775e-02,2.300542287231847546e-02,1.643672387965757075e-05,1.359337016630953608e-08,9.547620807381652572e-03,3.649746554144868328e-09,5.671278160120662419e-12,3.912780713181544429e-10,0.000000000000000000e+00,1.165292759791714377e-09,0.000000000000000000e+00,1.973383757068174552e-02,0.000000000000000000e+00,9.505648645152292488e-04,0.000000000000000000e+00,5.430098023104975707e-05,0.000000000000000000e+00,8.095092214200044333e-05,0.000000000000000000e+00,2.975695652372273813e-03,0.000000000000000000e+00,4.240975191363945978e-08,0.000000000000000000e+00,3.012672679487830827e-05,0.000000000000000000e+00,1.334502756828291606e-08,0.000000000000000000e+00,1.610243000396621238e-04,1.195651624655249580e-02
1.636092680925761670e+03,2.396280941303440687e-02,2.292755446155559859e-02,1.632818256958176381e-05,1.345794206461169490e-08,9.555972807108367370e-03,3.628812797694354466e-09,5.619673024263142980e-12,3.893738694808467069e-10,0.000000000000000000e+00,1.166185782114126719e-09,0.000000000000000000e+00,1.978246012566219417e-02,0.000000000000000000e+00,9.508251806297515849e-04,0.000000000000000000e+00,5.425043837904086283e-05,0.000000000000000000e+00,8.048523720488572422e-05,0.000000000000000000e+00,2.985593589274417384e-03,0.000000000000000000e+00,4.202381549105533742e-08,0.000000000000000000e+00,3.012384509273250392e-05,0.000000000000000000e+00,1.328008239037301587e-08,0.000000000000000000e+00,1.616005201596790533e-04,1.197544951616159002e-02
1.636363636363636260e+03,2.395826954019983704e-02,2.292300263775204697e-02,1.632184879421458979e-05,1.345005346447964045e-08,9.556460475451110034e-03,3.627590049290142030e-09,5.616664697899441384e-12,3.892625158629177033e-10,0.000000000000000000e+00,1.166237945569974326e-09,0.000000000000000000e+00,1.978530252812548892e-02,0.000000000000000000e+00,9.508403308004340256e-04,0.000000000000000000e+00,5.424745633617322613e-05,0.000000000000000000e+00,8.045803567602644491e-05,0.000000000000000000e+00,2.986172425706789743e-03,0.000000000000000000e+00,4.200131729416034667e-08,0.000000000000000000e+00,3.012365832370194447e-05,0.000000000000000000e+00,1.327628453637036285e-08,0.000000000000000000e+00,1.616342329660410077e-04,1.197655602670917065e-02
1.649630771433060090e+03,2.373766250923440083e-02,2.270182986625184432e-02,1.601555732787209361e-05,1.307042922436762092e-08,9.580083577076372453e-03,3.568304461649169206e-09,5.471589407666959151e-12,3.838466138546169019e-10,0.000000000000000000e+00,1.168767482976843145e-09,0.000000000000000000e+00,1.992343504551878988e-02,0.000000000000000000e+00,9.515676139387178488e-04,0.000000000000000000e+00,5.409889319580785989e-05,0.000000000000000000e+00,7.913906487259826249e-05,0.000000000000000000e+00,3.014330961174601677e-03,0.000000000000000000e+00,4.091635177673981043e-08,0.000000000000000000e+00,3.011214359538333146e-05,0.000000000000000000e+00,1.309156844159156145e-08,0.000000000000000000e+00,1.632762729081081265e-04,1.203028973349446612e-02
1.651491434871734100e+03,2.370698563763442776e-02,2.267107664861271396e-02,1.597319571203740786e-05,1.301821119784618281e-08,9.583357085387048807e-03,3.560081163310783135e-09,5.451587587925482258e-12,3.830928041998092076e-10,0.000000000000000000e+00,1.169118422098120653e-09,0.000000000000000000e+00,1.994264497353823856e-02,0.000000000000000000e+00,9.516673665660707994e-04,0.000000000000000000e+00,5.407766828380216820e-05,0.000000000000000000e+00,7.895610127483807862e-05,0.000000000000000000e+00,3.018251369623675857e-03,0.000000000000000000e+00,4.076676554452935589e-08,0.000000000000000000e+00,3.011016374345451324e-05,0.000000000000000000e+00,1.306585882243252179e-08,0.000000000000000000e+00,1.635052016041096956e-04,1.203775635344013668e-02
1.653067199122823240e+03,2.368105606278358977e-02,2.264508298408533099e-02,1.593743334149410714e-05,1.297418183609902480e-08,9.586121853255672245e-03,3.553134452686369836e-09,5.434713746794808934e-12,3.824555294834880899e-10,0.000000000000000000e+00,1.169414899785844706e-09,0.000000000000000000e+00,1.995888244819385426e-02,0.000000000000000000e+00,9.517514199127828515e-04,0.000000000000000000e+00,5.405962042741210822e-05,0.000000000000000000e+00,7.880153846764290397e-05,0.000000000000000000e+00,3.021565990236436180e-03,0.000000000000000000e+00,4.064057233968673024e-08,0.000000000000000000e+00,3.010841816911636598e-05,0.000000000000000000e+00,1.304412377272350817e-08,0.000000000000000000e+00,1.636988155733779199e-04,1.204406648357708547e-02
1.653287805163804251e+03,2.367742960258399296e-02,2.264144759266661575e-02,1.593243487556053899e-05,1.296803183397568523e-08,9.586508370954567940e-03,3.552163193703582294e-09,5.432356188163963810e-12,3.823663930520806086e-10,0.000000000000000000e+00,1.169456353427343756e-09,0.000000000000000000e+00,1.996115341289491849e-02,0.000000000000000000e+00,9.517631562997734725e-04,0.000000000000000000e+00,5.405708844138157251e-05,0.000000000000000000e+00,7.877992798110957046e-05,0.000000000000000000e+00,3.022029632394919712e-03,0.000000000000000000e+00,4.062294103453178981e-08,0.000000000000000000e+00,3.010816877093937648e-05,0.000000000000000000e+00,1.304108366345552217e-08,0.000000000000000000e+00,1.637259022477740330e-04,1.204494893203513287e-02
1.667460739471436000e+03,2.344632047552848084e-02,2.240978557223831033e-02,1.561549906069527113e-05,1.258004282122836080e-08,9.611061658932945270e-03,3.490417707707557816e-09,5.283316317488229926e-12,3.766820927634208371e-10,0.000000000000000000e+00,1.172092534866397979e-09,0.000000000000000000e+00,2.010589011134352594e-02,0.000000000000000000e+00,9.525014303618415615e-04,0.000000000000000000e+00,5.389176855102321333e-05,0.000000000000000000e+00,7.740600209286002144e-05,0.000000000000000000e+00,3.051609852395819559e-03,0.000000000000000000e+00,3.950832848688230445e-08,0.000000000000000000e+00,3.008961072262230792e-05,0.000000000000000000e+00,1.284721350306293836e-08,0.000000000000000000e+00,1.654562313055709657e-04,1.210114903857741585e-02
1.667725186210193669e+03,2.344204318395306727e-02,2.240549834934216222e-02,1.560966308497406348e-05,1.257293456137408511e-08,9.611514631179580645e-03,3.489277794807079944e-09,5.280580229189142951e-12,3.765768285243237449e-10,0.000000000000000000e+00,1.172141221336299220e-09,0.000000000000000000e+00,2.010856905738678951e-02,0.000000000000000000e+00,9.525149151018555199e-04,0.000000000000000000e+00,5.388863559375141397e-05,0.000000000000000000e+00,7.738063575940762415e-05,0.000000000000000000e+00,3.052157919847147891e-03,0.000000000000000000e+00,3.948786634908381694e-08,0.000000000000000000e+00,3.008921783375163294e-05,0.000000000000000000e+00,1.284362333467155969e-08,0.000000000000000000e+00,1.654883320975478786e-04,1.210218849164135593e-02
1.678803532929686071e+03,2.326399261283891226e-02,2.222704404167801309e-02,1.536768284919034968e-05,1.227933884372857132e-08,9.630324446529368171e-03,3.441921026739830031e-09,5.167400635839151323e-12,3.721935413743150777e-10,0.000000000000000000e+00,1.174164615176814808e-09,0.000000000000000000e+00,2.022009182817787257e-02,0.000000000000000000e+00,9.530705017073637852e-04,0.000000000000000000e+00,5.375587182910428750e-05,0.000000000000000000e+00,7.632676204596239820e-05,0.000000000000000000e+00,3.074991525304479612e-03,0.000000000000000000e+00,3.864144132192115157e-08,0.000000000000000000e+00,3.007127167681002326e-05,0.000000000000000000e+00,1.269412584827992321e-08,0.000000000000000000e+00,1.668270361638622495e-04,1.214543629905414854e-02
1.681818181818181756e+03,2.321592320114406610e-02,2.217886885975590625e-02,1.530267190840409506e-05,1.220083706210734638e-08,9.635387393094874825e-03,3.429167859134989149e-09,5.137083629500659249e-12,3.710097700466858701e-10,0.000000000000000000e+00,1.174709796798335306e-09,0.000000000000000000e+00,2.025020242780708329e-02,0.000000000000000000e+00,9.532185807495512390e-04,0.000000000000000000e+00,5.371924554233264000e-05,0.000000000000000000e+00,7.604293799632884463e-05,0.000000000000000000e+00,3.081162429160681088e-03,0.000000000000000000e+00,3.841471290557313237e-08,0.000000000000000000e+00,3.006589440916789118e-05,0.000000000000000000e+00,1.265375184715312871e-08,0.000000000000000000e+00,1.671892695843236023e-04,1.215710509237204022e-02
1.688055848716520131e+03,2.311698809840597932e-02,2.207972103730996769e-02,1.516934340830221340e-05,1.204046889801668843e-08,9.645783681983346319e-03,3.402959030559875982e-09,5.075035225926596799e-12,3.685714143803035782e-10,0.000000000000000000e+00,1.175830045839003459e-09,0.000000000000000000e+00,2.031217906702029868e-02,0.000000000000000000e+00,9.535203045959409363e-04,0.000000000000000000e+00,5.364270164759052541e-05,0.000000000000000000e+00,7.545967949801445226e-05,0.000000000000000000e+00,3.093873247867543787e-03,0.000000000000000000e+00,3.795067639655188396e-08,0.000000000000000000e+00,3.005405863209356901e-05,0.000000000000000000e+00,1.257058868043689739e-08,0.000000000000000000e+00,1.679360265807166447e-04,1.218110995817433054e-02
1.689874948623003547e+03,2.308826674725845268e-02,2.205093910179235436e-02,1.513075248214864268e-05,1.199419851770728181e-08,9.648796040756768902e-03,3.395360698206307608e-09,5.057107064385732656e-12,3.678631916152213163e-10,0.000000000000000000e+00,1.176154853798305852e-09,0.000000000000000000e+00,2.033017205666833721e-02,0.000000000000000000e+00,9.536071963555645993e-04,0.000000000000000000e+00,5.362019883849232748e-05,0.000000000000000000e+00,7.529058719152137782e-05,0.000000000000000000e+00,3.097565645895185467e-03,0.000000000000000000e+00,3.781659810066898366e-08,0.000000000000000000e+00,3.005043441826082306e-05,0.000000000000000000e+00,1.254643385834818514e-08,0.000000000000000000e+00,1.681531084510107731e-04,1.218807597077501206e-02
1.694743975363690879e+03,2.301167645177360291e-02,2.197418958576791842e-02,1.502807955089047461e-05,1.187137418765565721e-08,9.656817675803950826e-03,3.375122419867036765e-09,5.009474914500920890e-12,3.659743502933783397e-10,0.000000000000000000e+00,1.177020260046001639e-09,0.000000000000000000e+00,2.037815490415393477e-02,0.000000000000000000e+00,9.538375460067644550e-04,0.000000000000000000e+00,5.355960937799568222e-05,0.000000000000000000e+00,7.484020018736070178e-05,0.000000000000000000e+00,3.107416758450130389e-03,0.000000000000000000e+00,3.746037430778968338e-08,0.000000000000000000e+00,3.004037386289930826e-05,0.000000000000000000e+00,1.248201256528190082e-08,0.000000000000000000e+00,1.687325983211830952e-04,1.220664674142799694e-02
1.701674357522650553e+03,2.290337449939214981e-02,2.186566831587783560e-02,1.488348386451284521e-05,1.169909554271676992e-08,9.668132458262609571e-03,3.346564539877396562e-09,4.942559822939614864e-12,3.633028850027011646e-10,0.000000000000000000e+00,1.178242119037805511e-09,0.000000000000000000e+00,2.044600848700984727e-02,0.000000000000000000e+00,9.541598742880364956e-04,0.000000000000000000e+00,5.347248419028593428e-05,0.000000000000000000e+00,7.420464996438673802e-05,0.000000000000000000e+00,3.121358373262939512e-03,0.000000000000000000e+00,3.695994028651078913e-08,0.000000000000000000e+00,3.002516105754687812e-05,0.000000000000000000e+00,1.239089890322504232e-08,0.000000000000000000e+00,1.695535271946971257e-04,1.223289351678910272e-02
1.703709885981684465e+03,2.287172349532487492e-02,2.183395451095755321e-02,1.484135660276455377e-05,1.164905754479457550e-08,9.671432942548258832e-03,3.338231919541462594e-09,4.923101351980612352e-12,3.625220421007200269e-10,0.000000000000000000e+00,1.178598791754505739e-09,0.000000000000000000e+00,2.046583938189350249e-02,0.000000000000000000e+00,9.542533193852074762e-04,0.000000000000000000e+00,5.344670053342234371e-05,0.000000000000000000e+00,7.401920537599798429e-05,0.000000000000000000e+00,3.125435375189853770e-03,0.000000000000000000e+00,3.681441734761144765e-08,0.000000000000000000e+00,3.002049605064224393e-05,0.000000000000000000e+00,1.236426728012383910e-08,0.000000000000000000e+00,1.697937757696730610e-04,1.224056118185637768e-02
1.703980081562589248e+03,2.286752753856940643e-02,2.182975027278696162e-02,1.483577625388726918e-05,1.164243456815139958e-08,9.671870274093184727e-03,3.337127724373317765e-09,4.920525062621437035e-12,3.624185225957143716e-10,0.000000000000000000e+00,1.178646061629728494e-09,0.000000000000000000e+00,2.046846838145740394e-02,0.000000000000000000e+00,9.542656816522647294e-04,0.000000000000000000e+00,5.344327146947048206e-05,0.000000000000000000e+00,7.399463110720243741e-05,0.000000000000000000e+00,3.125975949385454387e-03,0.000000000000000000e+00,3.679515020184960017e-08,0.000000000000000000e+00,3.001987015536129743e-05,0.000000000000000000e+00,1.236073661801692785e-08,0.000000000000000000e+00,1.698256367548236134e-04,1.224157758176084784e-02
1.707421923912564353e+03,2.281418833036132077e-02,2.177630669122934681e-02,1.476492927360466682e-05,1.155845795885574889e-08,9.677425328880525160e-03,3.323100472175236088e-09,4.887842741018726429e-12,3.611025079887296633e-10,0.000000000000000000e+00,1.179246671986203226e-09,0.000000000000000000e+00,2.050188893188886058e-02,0.000000000000000000e+00,9.544223060933881755e-04,0.000000000000000000e+00,5.339945760619809373e-05,0.000000000000000000e+00,7.368244695120735796e-05,0.000000000000000000e+00,3.132849555868221728e-03,0.000000000000000000e+00,3.655073082350280293e-08,0.000000000000000000e+00,3.001176135571145861e-05,0.000000000000000000e+00,1.231585229484477895e-08,0.000000000000000000e+00,1.702308871791951813e-04,1.225449610004407212e-02
1.713495581441281502e+03,2.272056024979551142e-02,2.168249944868000378e-02,1.464097661493127648e-05,1.141201546022958614e-08,9.687156894199321078e-03,3.298520036600408112e-09,4.830777943505244572e-12,3.587921783899799476e-10,0.000000000000000000e+00,1.180299656520364751e-09,0.000000000000000000e+00,2.056055572561892031e-02,0.000000000000000000e+00,9.546948716409426553e-04,0.000000000000000000e+00,5.332154592413274307e-05,0.000000000000000000e+00,7.313538485334432598e-05,0.000000000000000000e+00,3.144923105002178382e-03,0.000000000000000000e+00,3.612396366808664050e-08,0.000000000000000000e+00,2.999684274047350086e-05,0.000000000000000000e+00,1.223705561546761920e-08,0.000000000000000000e+00,1.709432788419573701e-04,1.227716340349058188e-02
1.724530116028869088e+03,2.255206923605767091e-02,2.151369908201962097e-02,1.441922661880619976e-05,1.115157821786288997e-08,9.704607247031205031e-03,3.254422173896674950e-09,4.729062747636489341e-12,3.546338278538181676e-10,0.000000000000000000e+00,1.182190444421645083e-09,0.000000000000000000e+00,2.066613948952022647e-02,0.000000000000000000e+00,9.551777445603459741e-04,0.000000000000000000e+00,5.317810386532159460e-05,0.000000000000000000e+00,7.215390853888974955e-05,0.000000000000000000e+00,3.166676358085143347e-03,0.000000000000000000e+00,3.536327235205203695e-08,0.000000000000000000e+00,2.996778603269939148e-05,0.000000000000000000e+00,1.209522986990160796e-08,0.000000000000000000e+00,1.722286396083742041e-04,1.231792610105696822e-02
1.724640487974295411e+03,2.255039434885534183e-02,2.151202120436174550e-02,1.441703080470204518e-05,1.114900933252156772e-08,9.704780309818436188e-03,3.253984707969431716e-09,4.728057968716435156e-12,3.545924880130161024e-10,0.000000000000000000e+00,1.182209213062204214e-09,0.000000000000000000e+00,2.066718909983062194e-02,0.000000000000000000e+00,9.551824950755510336e-04,0.000000000000000000e+00,5.317665704494171588e-05,0.000000000000000000e+00,7.214417174117188102e-05,0.000000000000000000e+00,3.166892764255075168e-03,0.000000000000000000e+00,3.535575797377261545e-08,0.000000000000000000e+00,2.996748287768765041e-05,0.000000000000000000e+00,1.209381992291961583e-08,0.000000000000000000e+00,1.722414384747929120e-04,1.231833111693881461e-02
