# t,Benzaldehyde(dcm),NButylamine(dcm),A_N(dcm),A_N_N(dcm),Water(dcm),A_N_W(dcm),A_N_N_W(dcm),A_N_W_W(dcm),TS1_#(dcm),Hemiaminal(dcm),TS2_#(dcm),I_W(dcm),TS1N_#(dcm),Int_N(dcm),TS2N_#(dcm),I_N_W(dcm),TS1W_#(dcm),Int_W(dcm),TS2W_#(dcm),I_W_W(dcm),TS1NW_#(dcm),Int_N_W(dcm),TS2NW_#(dcm),I_N_W_W(dcm),TS1WW_#(dcm),Int_W_W(dcm),TS2WW_#(dcm),I_W_W_W(dcm),Imine(dcm)
1.292318181818181756e+03,5.866015002322353539e-02,5.865969687304423141e-02,4.225764781412695933e-05,1.352129563070539668e-08,9.939275549931518397e-10,9.887423343425208640e-16,9.417142878537360355e-19,1.956268993634057102e-24,0.000000000000000000e+00,1.455277124149884231e-09,0.000000000000000000e+00,2.971387176341501435e-04,0.000000000000000000e+00,8.159462707874841219e-09,0.000000000000000000e+00,4.314692204256615460e-07,0.000000000000000000e+00,1.649790653074806914e-16,0.000000000000000000e+00,9.999990058706313516e-04,0.000000000000000000e+00,6.526677609959120810e-19,0.000000000000000000e+00,2.006066765100313243e-13,0.000000000000000000e+00,3.418845849312360780e-28,0.000000000000000000e+00,3.507998763590161738e-20,8.746388399801511664e-106
1.307936520132451506e+03,5.865342212698117924e-02,5.865296913270822560e-02,4.224795514810035957e-05,1.351664382683411807e-08,9.719124240739733253e-10,9.666209510543892606e-16,9.205398129250744536e-19,1.870463018471542430e-24,0.000000000000000000e+00,1.472642136921421337e-09,0.000000000000000000e+00,3.038764230642289018e-04,0.000000000000000000e+00,8.156655563368115577e-09,0.000000000000000000e+00,4.313207775338079850e-07,0.000000000000000000e+00,1.612879465461930902e-16,0.000000000000000000e+00,9.999990278903090994e-04,0.000000000000000000e+00,6.379925061120233201e-19,0.000000000000000000e+00,1.960897745294545391e-13,0.000000000000000000e+00,3.268888249927902353e-28,0.000000000000000000e+00,3.353851923970544714e-20,9.147898654322387397e-106
1.313190350769218639e+03,5.865115945981329987e-02,5.865070651796533419e-02,4.224469564532265428e-05,1.351507961265467834e-08,9.646851482620277824e-10,9.593591887336569923e-16,9.135890826837001155e-19,1.842691687259964711e-24,0.000000000000000000e+00,1.478482633467633128e-09,0.000000000000000000e+00,3.061423890906196654e-04,0.000000000000000000e+00,8.155711633795378217e-09,0.000000000000000000e+00,4.312708621716575531e-07,0.000000000000000000e+00,1.600762670766021178e-16,0.000000000000000000e+00,9.999990351190765972e-04,0.000000000000000000e+00,6.331752089666548500e-19,0.000000000000000000e+00,1.946082466609882600e-13,0.000000000000000000e+00,3.220354075562388998e-28,0.000000000000000000e+00,3.304025962224456443e-20,9.285025355256907690e-106
1.313190361201830456e+03,5.865115945532054648e-02,5.865070651347268488e-02,4.224469563885070592e-05,1.351507960954889307e-08,9.646851340262022911e-10,9.593591744297679738e-16,9.135890689924093560e-19,1.842691632737744553e-24,0.000000000000000000e+00,1.478482645064748950e-09,0.000000000000000000e+00,3.061423935899226681e-04,0.000000000000000000e+00,8.155711631921183818e-09,0.000000000000000000e+00,4.312708620725494043e-07,0.000000000000000000e+00,1.600762646898910245e-16,0.000000000000000000e+00,9.999990351190909087e-04,0.000000000000000000e+00,6.331751994777214661e-19,0.000000000000000000e+00,1.946082437424875821e-13,0.000000000000000000e+00,3.220353980277401834e-28,0.000000000000000000e+00,3.304025864396287602e-20,9.285025628469682715e-106
1.325454545454545269e+03,5.864587865817879470e-02,5.864542583866882292e-02,4.223708883466200704e-05,1.351142938844349333e-08,9.482565677445820589e-10,9.428517442535553651e-16,8.977884718508191892e-19,1.780253414450830023e-24,0.000000000000000000e+00,1.492114548479830975e-09,0.000000000000000000e+00,3.114308898099108305e-04,0.000000000000000000e+00,8.153508895433190807e-09,0.000000000000000000e+00,4.311543805127550998e-07,0.000000000000000000e+00,1.573218762014128912e-16,0.000000000000000000e+00,9.999990515510478323e-04,0.000000000000000000e+00,6.222243829538097663e-19,0.000000000000000000e+00,1.912395318733220243e-13,0.000000000000000000e+00,3.111234710828971594e-28,0.000000000000000000e+00,3.191977312954994106e-20,9.608733447775195723e-106
1.332487569483759444e+03,5.864285097358492432e-02,5.864239822420599241e-02,4.223272786946471774e-05,1.350933687241784802e-08,9.391017068020471263e-10,9.336526998114446939e-16,8.889832214267442048e-19,1.745886596721127933e-24,0.000000000000000000e+00,1.499930797699138868e-09,0.000000000000000000e+00,3.144629885270248839e-04,0.000000000000000000e+00,8.152246160582936206e-09,0.000000000000000000e+00,4.310876066045027202e-07,0.000000000000000000e+00,1.557869466451745662e-16,0.000000000000000000e+00,9.999990607077982770e-04,0.000000000000000000e+00,6.161217856236994157e-19,0.000000000000000000e+00,1.893617922830175125e-13,0.000000000000000000e+00,3.051174027695599809e-28,0.000000000000000000e+00,3.130291468333440073e-20,9.796658705050009962e-106
1.335711401832973479e+03,5.864146328526992358e-02,5.864101056803194129e-02,4.223072916965013655e-05,1.350837787509472064e-08,9.349671971285860868e-10,9.294981923523305112e-16,8.850065427138438180e-19,1.730468261558900008e-24,0.000000000000000000e+00,1.503513378890954154e-09,0.000000000000000000e+00,3.158526999648500087e-04,0.000000000000000000e+00,8.151667450873522424e-09,0.000000000000000000e+00,4.310570042108802685e-07,0.000000000000000000e+00,1.550937359133450195e-16,0.000000000000000000e+00,9.999990648431613359e-04,0.000000000000000000e+00,6.133656949122454393e-19,0.000000000000000000e+00,1.885136697237475547e-13,0.000000000000000000e+00,3.024228392230973574e-28,0.000000000000000000e+00,3.102614252760283179e-20,9.883361852563681663e-106
1.335786981204130598e+03,5.864143075355334606e-02,5.864097803706882356e-02,4.223068231449695633e-05,1.350835539376859042e-08,9.348707248525136164e-10,9.294012531791589956e-16,8.849137527937933005e-19,1.730109266091869218e-24,0.000000000000000000e+00,1.503597366718360195e-09,0.000000000000000000e+00,3.158852791095690228e-04,0.000000000000000000e+00,8.151653884452221878e-09,0.000000000000000000e+00,4.310562868132670084e-07,0.000000000000000000e+00,1.550775608851480279e-16,0.000000000000000000e+00,9.999990649396533777e-04,0.000000000000000000e+00,6.133013856091157210e-19,0.000000000000000000e+00,1.884938794600080454e-13,0.000000000000000000e+00,3.023600998878430275e-28,0.000000000000000000e+00,3.101969809278612026e-20,9.885398757370698939e-106
1.339076512075947221e+03,5.864001488941317231e-02,5.863956220572057870e-02,4.222864308266755792e-05,1.350737697268677495e-08,9.306918452001189448e-10,9.252021380251949313e-16,8.808943665583026946e-19,1.714592441365854517e-24,0.000000000000000000e+00,1.507252778528966316e-09,0.000000000000000000e+00,3.173032074383587615e-04,0.000000000000000000e+00,8.151063453419448060e-09,0.000000000000000000e+00,4.310250645915837490e-07,0.000000000000000000e+00,1.543769070224435964e-16,0.000000000000000000e+00,9.999990691193954336e-04,0.000000000000000000e+00,6.105156958736285987e-19,0.000000000000000000e+00,1.876366001990250902e-13,0.000000000000000000e+00,2.996483239520062456e-28,0.000000000000000000e+00,3.074114445300799414e-20,9.974241886346882695e-106
1.349905955874314259e+03,5.863535445645911420e-02,5.863490188069261921e-02,4.222193113158364224e-05,1.350415675313328326e-08,9.172022559141680755e-10,9.116471211025110730e-16,8.679194874155667312e-19,1.664957817594508205e-24,0.000000000000000000e+00,1.519285489487966932e-09,0.000000000000000000e+00,3.219704347445251380e-04,0.000000000000000000e+00,8.149120202612692297e-09,0.000000000000000000e+00,4.309223047367260071e-07,0.000000000000000000e+00,1.521151507546101477e-16,0.000000000000000000e+00,9.999990826117686679e-04,0.000000000000000000e+00,6.015232812255591627e-19,0.000000000000000000e+00,1.848689890583999891e-13,0.000000000000000000e+00,2.909739991011277265e-28,0.000000000000000000e+00,2.985005077887728759e-20,1.026933331522346836e-105
1.358472776657812574e+03,5.863166852657442085e-02,5.863121603615431554e-02,4.221662303667598576e-05,1.350161024850115178e-08,9.068071238514661385e-10,9.012015313479176075e-16,8.579209494839762633e-19,1.627187807130665158e-24,0.000000000000000000e+00,1.528802820734747195e-09,0.000000000000000000e+00,3.256617381559193483e-04,0.000000000000000000e+00,8.147583507024679959e-09,0.000000000000000000e+00,4.308410436796519679e-07,0.000000000000000000e+00,1.503722257297868687e-16,0.000000000000000000e+00,9.999990930090456743e-04,0.000000000000000000e+00,5.945936599171062617e-19,0.000000000000000000e+00,1.827360987247584923e-13,0.000000000000000000e+00,2.843731766209566560e-28,0.000000000000000000e+00,2.917192885205736131e-20,1.050562228667695040e-105
1.358472787450169335e+03,5.863166852193137796e-02,5.863121603151137673e-02,4.221662302998976517e-05,1.350161024529360675e-08,9.068071109023589675e-10,9.012015183359713369e-16,8.579209370289309795e-19,1.627187760342188373e-24,0.000000000000000000e+00,1.528802832723789462e-09,0.000000000000000000e+00,3.256617428057313507e-04,0.000000000000000000e+00,8.147583505089077326e-09,0.000000000000000000e+00,4.308410435772965595e-07,0.000000000000000000e+00,1.503722235586459953e-16,0.000000000000000000e+00,9.999990930090586847e-04,0.000000000000000000e+00,5.945936512849694210e-19,0.000000000000000000e+00,1.827360960678214976e-13,0.000000000000000000e+00,2.843731684440346573e-28,0.000000000000000000e+00,2.917192801201746181e-20,1.050562258594362925e-105
1.358590909090909008e+03,5.863161770419175745e-02,5.863116521494834976e-02,4.221654984987021503e-05,1.350157513899304356e-08,9.066654054066743901e-10,9.010591251805468440e-16,8.577846381905424900e-19,1.626675780738633194e-24,0.000000000000000000e+00,1.528934051895365323e-09,0.000000000000000000e+00,3.257126346291112809e-04,0.000000000000000000e+00,8.147562320090431037e-09,0.000000000000000000e+00,4.308399233063767377e-07,0.000000000000000000e+00,1.503484641922554636e-16,0.000000000000000000e+00,9.999990931507933990e-04,0.000000000000000000e+00,5.944991875402375943e-19,0.000000000000000000e+00,1.827070205075784937e-13,0.000000000000000000e+00,2.842836930524466007e-28,0.000000000000000000e+00,2.916273593590714110e-20,1.050889828112249270e-105
1.378868817829384170e+03,5.862289579498213693e-02,5.862244350764815592e-02,4.220399079835890073e-05,1.349555070426352339e-08,8.829469565419790375e-10,8.772259003099618955e-16,8.349716366451489588e-19,1.542080868382143962e-24,0.000000000000000000e+00,1.551457038878727712e-09,0.000000000000000000e+00,3.344472585533760068e-04,0.000000000000000000e+00,8.143926857523085920e-09,0.000000000000000000e+00,4.306476786412285605e-07,0.000000000000000000e+00,1.463717118082138894e-16,0.000000000000000000e+00,9.999991168741354831e-04,0.000000000000000000e+00,5.786883297250431387e-19,0.000000000000000000e+00,1.778408027718999384e-13,0.000000000000000000e+00,2.694995827931965453e-28,0.000000000000000000e+00,2.764404631878427241e-20,1.107840674586923392e-105
1.387084917288087809e+03,5.861936300418144064e-02,5.861891079861327597e-02,4.219890431286594856e-05,1.349311102980154013e-08,8.736546555259605512e-10,8.678889612741827060e-16,8.260345511489296862e-19,1.509529786131809379e-24,0.000000000000000000e+00,1.560580879967708310e-09,0.000000000000000000e+00,3.379851991873477788e-04,0.000000000000000000e+00,8.142454628910789961e-09,0.000000000000000000e+00,4.305698266240276227e-07,0.000000000000000000e+00,1.448137734949960446e-16,0.000000000000000000e+00,9.999991261683530055e-04,0.000000000000000000e+00,5.724943623210663118e-19,0.000000000000000000e+00,1.759348443227500825e-13,0.000000000000000000e+00,2.638108389238532057e-28,0.000000000000000000e+00,2.705981945398424308e-20,1.131324055932240699e-105
1.387163403558135542e+03,5.861932925942545114e-02,5.861887705463825898e-02,4.219885572889926485e-05,1.349308772776768913e-08,8.735666990900271861e-10,8.678005836485587134e-16,8.259499589531496009e-19,1.509223237590987952e-24,0.000000000000000000e+00,1.560668032354983474e-09,0.000000000000000000e+00,3.380189931331446123e-04,0.000000000000000000e+00,8.142440567231047345e-09,0.000000000000000000e+00,4.305690830369777319e-07,0.000000000000000000e+00,1.447990270253321221e-16,0.000000000000000000e+00,9.999991262563275550e-04,0.000000000000000000e+00,5.724357345611182991e-19,0.000000000000000000e+00,1.759168056388461779e-13,0.000000000000000000e+00,2.637572654015094896e-28,0.000000000000000000e+00,2.705431814628672507e-20,1.131549528816023097e-105
1.391727272727272521e+03,5.861736714826102507e-02,5.861691498888223217e-02,4.219603083010049023e-05,1.349173286172134551e-08,8.684774573995138713e-10,8.626870209507635286e-16,8.210554471535325037e-19,1.491535424649621266e-24,0.000000000000000000e+00,1.565735651799879533e-09,0.000000000000000000e+00,3.399839644468601843e-04,0.000000000000000000e+00,8.141622969395680508e-09,0.000000000000000000e+00,4.305258481480614695e-07,0.000000000000000000e+00,1.439457907407516025e-16,0.000000000000000000e+00,9.999991313466188077e-04,0.000000000000000000e+00,5.690435272760738018e-19,0.000000000000000000e+00,1.748731536235116434e-13,0.000000000000000000e+00,2.606660797795306726e-28,0.000000000000000000e+00,2.673691691803841787e-20,1.144697740780120170e-105
1.391875391616177012e+03,5.861730347188232743e-02,5.861685131397712661e-02,4.219593915526532730e-05,1.349168889378333675e-08,8.683131081174315055e-10,8.625218879644542003e-16,8.208973888513320045e-19,1.490965833503105047e-24,0.000000000000000000e+00,1.565900114055347473e-09,0.000000000000000000e+00,3.400477336451321721e-04,0.000000000000000000e+00,8.141596436816288478e-09,0.000000000000000000e+00,4.305244450950303177e-07,0.000000000000000000e+00,1.439182370637004604e-16,0.000000000000000000e+00,9.999991315110018548e-04,0.000000000000000000e+00,5.689339828422260804e-19,0.000000000000000000e+00,1.748394533618668111e-13,0.000000000000000000e+00,2.605665359880878078e-28,0.000000000000000000e+00,2.672669663363126774e-20,1.145125690741961279e-105
1.403755202546406281e+03,5.861219701130317150e-02,5.861174497156029783e-02,4.218858771196640401e-05,1.348816324196572673e-08,8.552901679368880779e-10,8.494372475505243285e-16,8.083735212716534758e-19,1.446145335159034180e-24,0.000000000000000000e+00,1.579089573921069493e-09,0.000000000000000000e+00,3.451616376148502119e-04,0.000000000000000000e+00,8.139468872027238062e-09,0.000000000000000000e+00,4.304119386488194454e-07,0.000000000000000000e+00,1.417349667182903462e-16,0.000000000000000000e+00,9.999991445366271381e-04,0.000000000000000000e+00,5.602541478481425653e-19,0.000000000000000000e+00,1.721697526443672921e-13,0.000000000000000000e+00,2.527335449614474238e-28,0.000000000000000000e+00,2.592266727250829154e-20,1.179701710678217249e-105
1.403755213698508442e+03,5.861219700651013748e-02,5.861174496676737483e-02,4.218858770506648718e-05,1.348816323865676274e-08,8.552901558524743671e-10,8.494372354092652369e-16,8.083735096509356809e-19,1.446145293850890587e-24,0.000000000000000000e+00,1.579089586301518117e-09,0.000000000000000000e+00,3.451616424148698601e-04,0.000000000000000000e+00,8.139468870030433990e-09,0.000000000000000000e+00,4.304119385432276829e-07,0.000000000000000000e+00,1.417349646924302880e-16,0.000000000000000000e+00,9.999991445366392812e-04,0.000000000000000000e+00,5.602541397942477015e-19,0.000000000000000000e+00,1.721697501677733919e-13,0.000000000000000000e+00,2.527335377422880833e-28,0.000000000000000000e+00,2.592266653168615484e-20,1.179701743370924572e-105
1.406022149590569597e+03,5.861122273025583251e-02,5.861077071305525327e-02,4.218718517487383529e-05,1.348749063921814607e-08,8.528388799213948859e-10,8.469744461104725183e-16,8.060163178670540883e-19,1.437776620809025468e-24,0.000000000000000000e+00,1.581606171619432262e-09,0.000000000000000000e+00,3.461373387731891851e-04,0.000000000000000000e+00,8.139062987953399342e-09,0.000000000000000000e+00,4.303904753426131346e-07,0.000000000000000000e+00,1.413240298415497792e-16,0.000000000000000000e+00,9.999991469884204637e-04,0.000000000000000000e+00,5.586204563029480288e-19,0.000000000000000000e+00,1.716674134893817089e-13,0.000000000000000000e+00,2.512709984296200914e-28,0.000000000000000000e+00,2.577259100131046235e-20,1.186356460170512953e-105
1.421651538967776332e+03,5.860450690448516103e-02,5.860405504265064902e-02,4.217751796757347461e-05,1.348285492320891197e-08,8.362005002677411191e-10,8.302589750187429336e-16,7.900180705714990937e-19,1.381508711526640981e-24,0.000000000000000000e+00,1.598954492053674900e-09,0.000000000000000000e+00,3.528629531271171727e-04,0.000000000000000000e+00,8.136265551716967523e-09,0.000000000000000000e+00,4.302425458373506068e-07,0.000000000000000000e+00,1.385349282935267267e-16,0.000000000000000000e+00,9.999991636302292715e-04,0.000000000000000000e+00,5.475326557125781748e-19,0.000000000000000000e+00,1.682596037289782432e-13,0.000000000000000000e+00,2.414374168145958886e-28,0.000000000000000000e+00,2.476406097933835607e-20,1.232736108992250146e-105
1.424863636363636260e+03,5.860312697740449606e-02,5.860267514748920131e-02,4.217553174573452317e-05,1.348190253601480851e-08,8.330041884007690907e-10,8.270465809024910167e-16,7.869429222270607092e-19,1.370955152089358985e-24,0.000000000000000000e+00,1.602519365589286910e-09,0.000000000000000000e+00,3.542448915870008755e-04,0.000000000000000000e+00,8.135690830909587066e-09,0.000000000000000000e+00,4.302121543799436867e-07,0.000000000000000000e+00,1.379989162054340644e-16,0.000000000000000000e+00,9.999991668272021229e-04,0.000000000000000000e+00,5.454013827494647595e-19,0.000000000000000000e+00,1.676029514159188397e-13,0.000000000000000000e+00,2.395930389199405079e-28,0.000000000000000000e+00,2.457430492027333355e-20,1.242431284509855459e-105
1.425250066175009124e+03,5.860296097251767311e-02,5.860250914644214715e-02,4.217529280688967131e-05,1.348178796709304939e-08,8.326322113586000773e-10,8.266726308855226947e-16,7.865849015358517975e-19,1.369739973590701614e-24,0.000000000000000000e+00,1.602948224646833153e-09,0.000000000000000000e+00,3.544111384515275919e-04,0.000000000000000000e+00,8.135621693962323715e-09,0.000000000000000000e+00,4.302084983915776570e-07,0.000000000000000000e+00,1.379365198305585836e-16,0.000000000000000000e+00,9.999991671992562899e-04,0.000000000000000000e+00,5.451532516876589916e-19,0.000000000000000000e+00,1.675263724152133563e-13,0.000000000000000000e+00,2.393806699676116391e-28,0.000000000000000000e+00,2.455240790455287493e-20,1.243603680766093024e-105
1.433844827358039765e+03,5.859926914686225397e-02,5.859881740617474410e-02,4.216997915895700182e-05,1.347924020690132164e-08,8.244068222742422587e-10,8.184040023911697508e-16,7.786686813397608469e-19,1.342974992633910793e-24,0.000000000000000000e+00,1.612486045961298997e-09,0.000000000000000000e+00,3.581083453780113950e-04,0.000000000000000000e+00,8.134084240704479913e-09,0.000000000000000000e+00,4.301271972720928146e-07,0.000000000000000000e+00,1.365568369616208933e-16,0.000000000000000000e+00,9.999991754263495587e-04,0.000000000000000000e+00,5.396668086740649875e-19,0.000000000000000000e+00,1.658338132177959637e-13,0.000000000000000000e+00,2.347031259103844809e-28,0.000000000000000000e+00,2.407036482351074511e-20,1.269801873851239779e-105
1.438458432743202138e+03,5.859728768939072296e-02,5.859683599452777947e-02,4.216712738350935795e-05,1.347787291867255926e-08,8.200300783057900261e-10,8.140045432892666601e-16,7.744568669048893334e-19,1.328816359417015651e-24,0.000000000000000000e+00,1.617605383447105482e-09,0.000000000000000000e+00,3.600926909525838928e-04,0.000000000000000000e+00,8.133259146667605122e-09,0.000000000000000000e+00,4.300835659822999386e-07,0.000000000000000000e+00,1.358227541354929084e-16,0.000000000000000000e+00,9.999991798039999276e-04,0.000000000000000000e+00,5.367477539657635214e-19,0.000000000000000000e+00,1.649338025264748575e-13,0.000000000000000000e+00,2.322287123933878898e-28,0.000000000000000000e+00,2.381555342029931750e-20,1.283961993433879320e-105
1.438539825912140714e+03,5.859725273434664150e-02,5.859680104029207220e-02,4.216707707598428513e-05,1.347784879906543291e-08,8.199531104297969927e-10,8.139271777085832148e-16,7.743828019436110951e-19,1.328567890379579950e-24,0.000000000000000000e+00,1.617695695627192184e-09,0.000000000000000000e+00,3.601276969452577069e-04,0.000000000000000000e+00,8.133244591620912837e-09,0.000000000000000000e+00,4.300827963058376850e-07,0.000000000000000000e+00,1.358098451068556078e-16,0.000000000000000000e+00,9.999991798809837028e-04,0.000000000000000000e+00,5.366964222470617309e-19,0.000000000000000000e+00,1.649179788565272137e-13,0.000000000000000000e+00,2.321852890533404099e-28,0.000000000000000000e+00,2.381108288068322778e-20,1.284212418161830545e-105
1.449037628434999988e+03,5.859274488081465254e-02,5.859229329100015815e-02,4.216058959555781064e-05,1.347473854043758873e-08,8.100992651424346676e-10,8.040228962318912724e-16,7.649012936300800687e-19,1.296907148328428804e-24,0.000000000000000000e+00,1.629342937401207117e-09,0.000000000000000000e+00,3.646421206946472929e-04,0.000000000000000000e+00,8.131367697054877925e-09,0.000000000000000000e+00,4.299835454002204583e-07,0.000000000000000000e+00,1.341572413349098063e-16,0.000000000000000000e+00,9.999991897368684744e-04,0.000000000000000000e+00,5.301251352507222982e-19,0.000000000000000000e+00,1.628931254244965919e-13,0.000000000000000000e+00,2.266521442300542233e-28,0.000000000000000000e+00,2.324173942341778456e-20,1.316690204030462853e-105
1.449037639946847321e+03,5.859274487587193270e-02,5.859229328605754933e-02,4.216058958844475998e-05,1.347473853702754823e-08,8.100992544175633276e-10,8.040228854526277494e-16,7.649012833111804642e-19,1.296907114031636428e-24,0.000000000000000000e+00,1.629342950172542214e-09,0.000000000000000000e+00,3.646421256445745340e-04,0.000000000000000000e+00,8.131367694997077554e-09,0.000000000000000000e+00,4.299835452914032473e-07,0.000000000000000000e+00,1.341572395363087419e-16,0.000000000000000000e+00,9.999991897368790995e-04,0.000000000000000000e+00,5.301251280990700503e-19,0.000000000000000000e+00,1.628931232216763263e-13,0.000000000000000000e+00,2.266521382362238015e-28,0.000000000000000000e+00,2.324173880699236574e-20,1.316690239840898274e-105
1.457999999999999773e+03,5.858889717855345763e-02,5.858844567770092604e-02,4.215505256707558943e-05,1.347208414125346432e-08,8.018047186821313992e-10,7.956865903877050590e-16,7.569211651233539984e-19,1.270489387735190539e-24,0.000000000000000000e+00,1.639285210636320055e-09,0.000000000000000000e+00,3.684954307077654479e-04,0.000000000000000000e+00,8.129765892188983598e-09,0.000000000000000000e+00,4.298988413440673070e-07,0.000000000000000000e+00,1.327662661279885035e-16,0.000000000000000000e+00,9.999991980331305891e-04,0.000000000000000000e+00,5.245943997574615217e-19,0.000000000000000000e+00,1.611900952867843434e-13,0.000000000000000000e+00,2.220352816488888678e-28,0.000000000000000000e+00,2.276712075568308320e-20,1.344700696943659981e-105
1.471631314520633850e+03,5.858304647045960156e-02,5.858259510485769317e-02,4.214663381373725192e-05,1.346804860439260120e-08,7.894068726076810718e-10,7.832273820593259163e-16,7.449947995616525279e-19,1.231408818279792245e-24,0.000000000000000000e+00,1.654404402671672973e-09,0.000000000000000000e+00,3.743546652860054585e-04,0.000000000000000000e+00,8.127330635797205584e-09,0.000000000000000000e+00,4.297700640521068036e-07,0.000000000000000000e+00,1.306873537683761379e-16,0.000000000000000000e+00,9.999992104335398476e-04,0.000000000000000000e+00,5.163286715671018094e-19,0.000000000000000000e+00,1.586466682180861429e-13,0.000000000000000000e+00,2.152054211794250205e-28,0.000000000000000000e+00,2.206566373422719726e-20,1.387809039341316400e-105
1.472967787105192201e+03,5.858247293625480634e-02,5.858202158390980741e-02,4.214580858400435582e-05,1.346765305147831202e-08,7.882059127948251102e-10,7.820205390291821504e-16,7.438395991139275364e-19,1.227649472554690818e-24,0.000000000000000000e+00,1.655886590588646400e-09,0.000000000000000000e+00,3.749290352940553043e-04,0.000000000000000000e+00,8.127091938246930757e-09,0.000000000000000000e+00,4.297574416341553959e-07,0.000000000000000000e+00,1.304859829611435170e-16,0.000000000000000000e+00,9.999992116347478175e-04,0.000000000000000000e+00,5.155280443480478208e-19,0.000000000000000000e+00,1.584004085661516017e-13,0.000000000000000000e+00,2.145484244386770308e-28,0.000000000000000000e+00,2.199822484900463456e-20,1.392068705370712296e-105
1.475814263099902519e+03,5.858125145491368396e-02,5.858080013080166348e-02,4.214405108241171946e-05,1.346681065063056386e-08,7.856569277949257330e-10,7.794590998754656970e-16,7.413877836522073195e-19,1.219686064747989879e-24,0.000000000000000000e+00,1.659043320534309246e-09,0.000000000000000000e+00,3.761522966635019098e-04,0.000000000000000000e+00,8.126583589018699447e-09,0.000000000000000000e+00,4.297305599321470399e-07,0.000000000000000000e+00,1.300585876375695964e-16,0.000000000000000000e+00,9.999992141842596344e-04,0.000000000000000000e+00,5.138287806419561560e-19,0.000000000000000000e+00,1.578777954849481941e-13,0.000000000000000000e+00,2.131567107318722039e-28,0.000000000000000000e+00,2.185538924954001896e-20,1.401160974538569453e-105
1.489831948198316695e+03,5.857523729242544025e-02,5.857478610730586926e-02,4.213539827122947477e-05,1.346266346500805130e-08,7.732842833880649745e-10,7.670265756802432261e-16,7.294876233378143389e-19,1.181339236163413759e-24,0.000000000000000000e+00,1.674586954112605897e-09,0.000000000000000000e+00,3.821752230365535333e-04,0.000000000000000000e+00,8.124080957859220662e-09,0.000000000000000000e+00,4.295982198379395524e-07,0.000000000000000000e+00,1.279841278180089187e-16,0.000000000000000000e+00,9.999992265594603250e-04,0.000000000000000000e+00,5.055812143750222954e-19,0.000000000000000000e+00,1.553421206123632307e-13,0.000000000000000000e+00,2.064550814484295045e-28,0.000000000000000000e+00,2.116792134218440272e-20,1.446333253433867610e-105
1.489916248266145658e+03,5.857520112983701649e-02,5.857474994555310344e-02,4.213534624538364446e-05,1.346263853094989081e-08,7.732107999688027873e-10,7.669527391694730081e-16,7.294169497818940310e-19,1.181113033966808839e-24,0.000000000000000000e+00,1.674680421329325215e-09,0.000000000000000000e+00,3.822114383195221476e-04,0.000000000000000000e+00,8.124065911329704237e-09,0.000000000000000000e+00,4.295974241716990923e-07,0.000000000000000000e+00,1.279718076430870982e-16,0.000000000000000000e+00,9.999992266329588240e-04,0.000000000000000000e+00,5.055322331159573493e-19,0.000000000000000000e+00,1.553270653554984858e-13,0.000000000000000000e+00,2.064155495413410773e-28,0.000000000000000000e+00,2.116386754624840446e-20,1.446606919215049115e-105
1.491136363636363512e+03,5.857467773882474305e-02,5.857422656663547472e-02,4.213459326471379030e-05,1.346227765696808680e-08,7.721484978892143720e-10,7.658853356754223705e-16,7.283952724361783946e-19,1.177845048190119676e-24,0.000000000000000000e+00,1.676033204323095729e-09,0.000000000000000000e+00,3.827355919918097268e-04,0.000000000000000000e+00,8.123848140881586980e-09,0.000000000000000000e+00,4.295859083870465204e-07,0.000000000000000000e+00,1.277937033745030479e-16,0.000000000000000000e+00,9.999992276954804225e-04,0.000000000000000000e+00,5.048241458816838317e-19,0.000000000000000000e+00,1.551094264850403261e-13,0.000000000000000000e+00,2.058444246273069850e-28,0.000000000000000000e+00,2.110530327464254201e-20,1.450570517132535406e-105
1.494320054323593695e+03,5.857331210198484656e-02,5.857286096135203013e-02,4.213262861202082392e-05,1.346133609148524613e-08,7.693877409677242138e-10,7.631113462742340470e-16,7.257401296746415972e-19,1.169370281044735154e-24,0.000000000000000000e+00,1.679562955529365782e-09,0.000000000000000000e+00,3.841032187497683587e-04,0.000000000000000000e+00,8.123279950467583775e-09,0.000000000000000000e+00,4.295558622605038324e-07,0.000000000000000000e+00,1.273308424652832535e-16,0.000000000000000000e+00,9.999992304568076137e-04,0.000000000000000000e+00,5.029839634580415162e-19,0.000000000000000000e+00,1.545438603831344972e-13,0.000000000000000000e+00,2.043633439286431454e-28,0.000000000000000000e+00,2.095344434556457934e-20,1.460936712139673901e-105
1.494320066195186200e+03,5.857331209689273233e-02,5.857286095626003386e-02,4.213262860469521543e-05,1.346133608797446827e-08,7.693877307033980875e-10,7.631113359607758293e-16,7.257401198030778372e-19,1.169370249585209432e-24,0.000000000000000000e+00,1.679562968691068710e-09,0.000000000000000000e+00,3.841032238493025976e-04,0.000000000000000000e+00,8.123279948348995555e-09,0.000000000000000000e+00,4.295558621484720254e-07,0.000000000000000000e+00,1.273308407444054988e-16,0.000000000000000000e+00,9.999992304568178052e-04,0.000000000000000000e+00,5.029839566164213301e-19,0.000000000000000000e+00,1.545438582805044132e-13,0.000000000000000000e+00,2.043633384306635529e-28,0.000000000000000000e+00,2.095344378187862450e-20,1.460936750858304057e-105
